"lid","reporter","indicator","unit"
90091,"Kosovo","(m) Household final consumption expenditure","NCU m, cumulated (incl. 'euro fixed' series)"
90080,"Latvia","(m) Household final consumption expenditure","NCU m, cumulated (incl. 'euro fixed' series)"
90079,"Lithuania","(m) Household final consumption expenditure","NCU m, cumulated (incl. 'euro fixed' series)"
140644,"Moldova","(m) Household final consumption expenditure","NCU m, cumulated (incl. 'euro fixed' series)"
90081,"Montenegro","(m) Household final consumption expenditure","NCU m, cumulated (incl. 'euro fixed' series)"
90082,"North Macedonia","(m) Household final consumption expenditure","NCU m, cumulated (incl. 'euro fixed' series)"
90083,"Poland","(m) Household final consumption expenditure","NCU m, cumulated (incl. 'euro fixed' series)"
90084,"Romania","(m) Household final consumption expenditure","NCU m, cumulated (incl. 'euro fixed' series)"
90086,"Russia","(m) Household final consumption expenditure","NCU m, cumulated (incl. 'euro fixed' series)"
90085,"Serbia","(m) Household final consumption expenditure","NCU m, cumulated (incl. 'euro fixed' series)"
90088,"Slovakia","(m) Household final consumption expenditure","NCU m, cumulated (incl. 'euro fixed' series)"
90087,"Slovenia","(m) Household final consumption expenditure","NCU m, cumulated (incl. 'euro fixed' series)"
90089,"Turkey","(m) Household final consumption expenditure","NCU m, cumulated (incl. 'euro fixed' series)"
90090,"Ukraine","(m) Household final consumption expenditure","NCU m, cumulated (incl. 'euro fixed' series)"
90862,"Albania","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90865,"Belarus","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90863,"Bosnia and Herzegovina","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90864,"Bulgaria","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90868,"Croatia","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90866,"Czechia","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90867,"Estonia","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90869,"Hungary","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90870,"Kazakhstan","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90883,"Kosovo","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90872,"Latvia","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90871,"Lithuania","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
140645,"Moldova","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90873,"Montenegro","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90874,"North Macedonia","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90875,"Poland","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90876,"Romania","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90878,"Russia","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90877,"Serbia","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90880,"Slovakia","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90879,"Slovenia","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90881,"Turkey","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
90882,"Ukraine","(m) Household final consumption expenditure","NCU m, 2015 reference prices (prev. year prices, incl. 'euro fixed' series)"
91060,"Albania","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
91063,"Belarus","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
91061,"Bosnia and Herzegovina","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
91062,"Bulgaria","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
91066,"Croatia","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
91064,"Czechia","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
91065,"Estonia","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
91067,"Hungary","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
91068,"Kazakhstan","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
91080,"Kosovo","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
91070,"Latvia","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
91069,"Lithuania","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
140646,"Moldova","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
91071,"Montenegro","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
91072,"North Macedonia","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
91073,"Poland","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
91074,"Romania","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
91213,"Russia","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
91075,"Serbia","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
91077,"Slovakia","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
91076,"Slovenia","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
91078,"Turkey","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
91079,"Ukraine","(m) Household final consumption expenditure","index real, corresponding period of previous year = 100 (quarterly data)"
104576,"Albania","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
104579,"Belarus","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
104577,"Bosnia and Herzegovina","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
104578,"Bulgaria","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
104582,"Croatia","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
104580,"Czechia","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
104581,"Estonia","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
104583,"Hungary","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
104584,"Kazakhstan","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
104597,"Kosovo","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
104586,"Latvia","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
104585,"Lithuania","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
140648,"Moldova","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
104587,"Montenegro","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
104588,"North Macedonia","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
104589,"Poland","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
104590,"Romania","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
104592,"Russia","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
104591,"Serbia","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
104594,"Slovakia","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
104593,"Slovenia","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
104595,"Turkey","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
104596,"Ukraine","(m) Household final consumption expenditure","contribution to GDP growth, percentage point change on the period of previous year"
90334,"Albania","(m) Household final consumption expenditure","in % of GDP"
90337,"Belarus","(m) Household final consumption expenditure","in % of GDP"
90335,"Bosnia and Herzegovina","(m) Household final consumption expenditure","in % of GDP"
90336,"Bulgaria","(m) Household final consumption expenditure","in % of GDP"
90340,"Croatia","(m) Household final consumption expenditure","in % of GDP"
90338,"Czechia","(m) Household final consumption expenditure","in % of GDP"
